NEW.ID_PROG;YEAR;JULIANDAY;nb_evenement;HS;DS;HEURE_MIN;HEURE_MAX;DUREE;DUREE_CONSIDEREE;VALIDE;SESSION
686;2014;172;22;;;05:30;11:30;6;6;TRUE;3
686;2015;137;26;;;06:00;10:32;4,53;4,53;TRUE;1
686;2015;158;31;;;05:30;10:30;5;5;TRUE;2
686;2015;176;31;;;05:30;10:54;5,4;5,4;TRUE;3
686;2016;142;30;;;06:08;11:20;5,2;5,2;TRUE;1
686;2016;164;18;;;05:25;10:40;5,25;5,25;TRUE;2
686;2016;177;11;;;05:30;10:05;4,58;4,58;TRUE;3
687;2014;152;12;;;07:00;12:30;5,5;5,5;TRUE;1
687;2014;173;25;;;06:10;12:40;6,5;6,5;TRUE;2
687;2014;200;18;;;07:30;12:15;4,75;4,75;TRUE;3
687;2015;151;10;;;06:49;12:29;5,67;5,67;TRUE;1
687;2015;172;20;;;06:10;11:48;5,63;5,63;TRUE;2
687;2015;192;24;;;06:48;12:51;6,05;6,05;TRUE;3
687;2016;178;13;;;06:30;12:30;6;6;TRUE;0
687;2016;185;20;;;06:10;12:35;6,42;6,42;TRUE;0
687;2016;199;12;;;06:55;10:40;3,75;3,75;FALSE;0
687;2017;148;9;;;07:15;12:15;5;5;TRUE;0
687;2017;169;2;;;10:50;11:45;0,92;0,92;FALSE;0
69;2001;154;1;;;07:35;07:35;0;0;FALSE;0
69;2003;131;12;;;06:40;12:55;6,25;6,25;TRUE;1
69;2003;152;13;;;06:10;13:07;6,95;6,95;TRUE;2
69;2003;173;9;;;06:10;11:20;5,17;5,17;TRUE;3
69;2004;136;6;;;06:50;12:50;6;6;TRUE;0
69;2004;178;15;;;05:55;12:13;6,3;6,3;TRUE;0
69;2005;155;4;;;06:10;12:10;6;6;FALSE;0
69;2005;176;8;;;06:30;12:10;5,67;5,67;TRUE;0
69;2006;175;4;;;06:15;11:10;4,92;4,92;FALSE;0
69;2007;132;13;;;07:35;12:50;5,25;5,25;TRUE;1
69;2007;153;11;;;06:50;12:57;6,12;6,12;TRUE;2
69;2007;174;18;;;06:50;13:36;6,77;6,77;TRUE;3
69;2008;131;4;;;07:40;09:49;2,15;2,15;FALSE;0
69;2008;152;13;;;06:53;13:12;6,32;6,32;TRUE;0
69;2009;130;5;;;07:54;13:12;5,3;5,3;TRUE;1
69;2009;150;9;;;07:20;12:00;4,67;4,67;TRUE;2
69;2009;176;14;;;06:42;12:20;5,63;5,63;TRUE;3
69;2010;136;5;;;08:31;11:45;3,23;3,23;FALSE;1
69;2010;156;9;;;06:40;11:13;4,55;4,55;TRUE;2
69;2010;177;14;;;06:25;12:20;5,92;5,92;TRUE;3
69;2011;135;16;;;06:25;13:10;6,75;6,75;TRUE;1
69;2011;156;15;;;07:10;13:35;6,42;6,42;TRUE;2
69;2011;177;17;;;06:55;12:10;5,25;5,25;TRUE;3
69;2012;161;19;;;07:05;13:43;6,63;6,63;TRUE;0
69;2012;183;14;;;07:03;13:29;6,43;6,43;TRUE;0
693;2014;145;4;;;08:40;11:40;3;3;FALSE;1
693;2014;163;5;;;07:45;11:50;4,08;4,08;TRUE;2
693;2014;176;4;;;06:40;10:25;3,75;3,75;FALSE;3
693;2014;187;3;;;06:30;11:20;4,83;4,83;FALSE;0
693;2015;128;10;;;08:10;12:00;3,83;3,83;FALSE;0
693;2015;143;9;;;07:00;11:00;4;4;TRUE;1
693;2015;157;5;;;07:15;11:50;4,58;4,58;TRUE;0
693;2015;172;5;;;07:25;12:25;5;5;TRUE;2
693;2015;186;11;;;07:30;11:45;4,25;4,25;TRUE;3
693;2016;128;9;;;07:20;10:55;3,58;3,58;FALSE;0
693;2016;142;8;;;07:05;11:40;4,58;4,58;TRUE;0
693;2016;154;7;;;07:25;11:50;4,42;4,42;TRUE;0
693;2016;171;7;;;07:50;11:55;4,08;4,08;TRUE;0
693;2017;129;11;;;07:50;12:10;4,33;4,33;TRUE;1
693;2017;148;2;;;07:30;07:55;0,42;0,42;FALSE;0
693;2017;165;2;;;09:00;10:30;1,5;1,5;FALSE;2
693;2017;182;4;;;07:30;10:20;2,83;2,83;FALSE;3
699;2015;130;5;;;09:40;12:00;2,33;2,33;FALSE;1
699;2015;157;8;;;06:30;11:30;5;5;TRUE;2
699;2015;185;5;;;08:00;11:50;3,83;3,83;FALSE;3
699;2016;122;20;;;06:50;11:00;4,17;4,17;TRUE;1
699;2016;157;12;;;06:00;09:40;3,67;3,67;FALSE;2
699;2016;185;7;;;07:10;08:20;1,17;1,17;FALSE;3
699;2017;136;8;;;06:30;09:30;3;3;FALSE;1
699;2017;155;15;;;06:50;12:00;5,17;5,17;TRUE;2
699;2017;190;7;;;06:00;10:40;4,67;4,67;TRUE;3
699;2018;124;15;;;06:30;10:20;3,83;3,83;FALSE;1
699;2018;154;7;;;06:45;10:00;3,25;3,25;FALSE;2
699;2018;189;11;;;06:05;09:52;3,78;3,78;FALSE;3
699;2019;121;10;;;07:00;10:10;3,17;3,17;FALSE;1
699;2019;151;10;;;05:48;09:20;3,53;3,53;FALSE;2
699;2019;188;2;;;06:25;07:00;0,58;0,58;FALSE;3
7;1990;139;56;;;06:10;13:30;7,33;7,33;TRUE;0
7;1991;145;66;;;06:15;13:55;7,67;7,67;TRUE;0
7;1991;180;100;;;06:00;13:50;7,83;7,83;TRUE;0
7;1992;144;141;;;05:55;13:45;7,83;7,83;TRUE;0
7;1992;172;102;;;05:30;09:05;3,58;3,58;FALSE;0
7;1992;174;54;;;08:20;13:08;4,8;4,8;TRUE;0
7;1993;142;164;;;06:00;13:59;7,98;7,98;TRUE;0
7;1993;170;199;;;05:52;13:58;8,1;8,1;TRUE;0
7;1994;142;137;;;06:10;13:55;7,75;7,75;TRUE;0
7;1994;176;107;;;06:45;13:50;7,08;7,08;TRUE;0
7;1995;140;129;;;06:15;13:48;7,55;7,55;TRUE;0
7;1995;175;129;;;05:45;13:55;8,17;8,17;TRUE;0
7;1996;139;171;;;06:33;13:55;7,37;7,37;TRUE;0
7;1996;170;58;;;05:43;13:00;7,28;7,28;TRUE;0
7;1997;139;13;;;06:23;11:35;5,2;5,2;TRUE;0
7;1997;179;6;;;06:20;10:45;4,42;4,42;TRUE;0
7;1998;143;29;;;06:15;13:48;7,55;7,55;TRUE;0
7;1998;171;57;;;05:45;13:40;7,92;7,92;TRUE;0
7;2000;127;31;;;07:15;12:00;4,75;4,75;TRUE;1
7;2000;156;62;;;06:30;12:20;5,83;5,83;TRUE;2
7;2000;170;44;;;06:00;12:25;6,42;6,42;TRUE;3
7;2001;132;32;;;07:00;12:30;5,5;5,5;TRUE;1
7;2001;153;50;;;06:10;12:30;6,33;6,33;TRUE;2
7;2001;164;1;;;06:45;06:45;0;0;FALSE;0
7;2001;174;29;;;06:32;12:45;6,22;6,22;TRUE;3
7;2002;139;64;;;06:40;12:40;6;6;TRUE;1
7;2002;159;47;;;06:20;13:00;6,67;6,67;TRUE;2
7;2002;181;29;;;06:00;12:05;6,08;6,08;TRUE;3
7;2003;137;45;;;06:15;13:00;6,75;6,75;TRUE;0
7;2003;184;32;;;06:15;12:50;6,58;6,58;TRUE;0
7;2005;127;33;;;06:35;12:00;5,42;5,42;TRUE;1
7;2005;155;34;;;06:15;12:30;6,25;6,25;TRUE;2
7;2005;176;49;;;06:15;12:45;6,5;6,5;TRUE;3
7;2007;99;1;;;08:30;08:30;0;0;FALSE;0
7;2007;137;53;;;06:45;12:40;5,92;5,92;TRUE;1
7;2007;160;35;;;06:25;12:40;6,25;6,25;TRUE;2
7;2007;188;30;;;06:10;12:30;6,33;6,33;TRUE;3
7;2008;138;40;;;06:50;12:50;6;6;TRUE;1
7;2008;159;38;;;06:20;13:10;6,83;6,83;TRUE;2
7;2008;180;22;;;06:10;12:10;6;6;TRUE;3
7;2009;136;37;;;06:30;12:55;6,42;6,42;TRUE;1
7;2009;164;27;;;06:05;12:40;6,58;6,58;TRUE;2
7;2009;185;27;;;06:00;13:10;7,17;7,17;TRUE;3
7;2010;112;46;;;07:10;13:00;5,83;5,83;TRUE;0
7;2010;142;48;;;06:20;12:45;6,42;6,42;TRUE;0
7;2010;170;38;;;06:35;13:10;6,58;6,58;TRUE;0
7;2011;153;1;;;08:25;08:25;0;0;FALSE;0
7;2011;183;30;;;05:55;12:30;6,58;6,58;TRUE;0
7;2012;133;40;;;06:20;13:15;6,92;6,92;TRUE;0
7;2012;175;27;;;06:30;13:40;7,17;7,17;TRUE;0
7;2013;126;39;;;06:20;12:55;6,58;6,58;TRUE;1
7;2013;152;39;;;06:30;12:30;6;6;TRUE;2
7;2013;182;29;;;06:00;12:20;6,33;6,33;TRUE;3
700;2015;135;10;;;06:58;11:10;4,2;4,2;TRUE;1
700;2015;165;16;;;05:25;09:45;4,33;4,33;TRUE;2
700;2015;193;11;;;05:45;10:10;4,42;4,42;TRUE;3
700;2016;137;9;;;06:30;08:55;2,42;2,42;FALSE;0
700;2016;171;8;;;06:55;11:30;4,58;4,58;TRUE;0
700;2017;134;9;;;06:15;10:20;4,08;4,08;TRUE;1
700;2017;162;12;;;05:40;10:25;4,75;4,75;TRUE;2
700;2017;195;7;;;05:55;11:10;5,25;5,25;TRUE;3
700;2019;138;5;;;07:55;11:10;3,25;3,25;FALSE;1
700;2019;173;17;;;06:15;12:05;5,83;5,83;TRUE;2
700;2019;201;9;;;06:15;12:15;6;6;TRUE;3
701;2014;124;5;;;07:30;10:55;3,42;3,42;FALSE;0
701;2014;138;2;;;08:45;10:00;1,25;1,25;FALSE;0
701;2014;145;1;;;09:10;09:10;0;0;FALSE;1
701;2014;152;7;;;08:00;10:15;2,25;2,25;FALSE;2
701;2014;173;6;;;07:43;11:20;3,62;3,62;FALSE;3
701;2015;137;1;;;08:55;08:55;0;0;FALSE;0
701;2015;144;7;;;07:15;09:35;2,33;2,33;FALSE;1
701;2015;158;3;;;07:30;10:30;3;3;FALSE;2
701;2015;165;3;;;07:05;08:35;1,5;1,5;FALSE;0
701;2015;172;13;;;07:55;11:30;3,58;3,58;FALSE;3
701;2015;173;1;;;11:26;11:26;0;0;FALSE;0
701;2016;136;10;;;08:45;11:17;2,53;2,53;FALSE;0
701;2016;147;8;;;07:48;11:40;3,87;3,87;FALSE;0
701;2016;178;4;;;08:55;10:51;1,93;1,93;FALSE;0
701;2017;124;6;;;08:00;11:30;3,5;3,5;FALSE;0
701;2017;137;4;;;08:01;09:07;1,1;1,1;FALSE;0
701;2017;151;4;;;08:52;10:52;2;2;FALSE;0
701;2017;166;4;;;08:18;11:00;2,7;2,7;FALSE;0
701;2018;142;4;;;08:53;10:25;1,53;1,53;FALSE;1
701;2018;154;3;;;08:45;10:30;1,75;1,75;FALSE;2
701;2018;168;5;;;08:40;11:15;2,58;2,58;FALSE;0
701;2018;175;4;;;09:48;10:55;1,12;1,12;FALSE;3
701;2019;127;4;;;09:18;10:45;1,45;1,45;FALSE;0
701;2019;141;3;;;08:30;11:10;2,67;2,67;FALSE;1
701;2019;160;2;;;10:30;10:38;0,13;0,13;FALSE;2
701;2019;176;3;;;09:27;11:30;2,05;2,05;FALSE;3
703;2014;139;7;;;13:30;13:30;0;0;FALSE;1
703;2014;152;1;;;13:30;13:30;0;0;FALSE;0
703;2014;153;1;;;13:30;13:30;0;0;FALSE;2
703;2014;173;1;;;13:30;13:30;0;0;FALSE;3
703;2015;131;1;;;13:30;13:30;0;0;FALSE;1
703;2015;154;2;;;13:30;13:30;0;0;FALSE;2
703;2015;168;1;;;13:30;13:30;0;0;FALSE;3
704;2014;137;1;;;13:30;13:30;0;0;FALSE;1
704;2014;151;2;;;13:30;13:30;0;0;FALSE;2
704;2014;182;8;;;13:30;13:30;0;0;FALSE;3
704;2015;152;2;;;13:30;13:30;0;0;FALSE;0
704;2015;211;1;;;13:30;13:30;0;0;FALSE;0
705;2014;127;3;;;13:30;13:30;0;0;FALSE;0
705;2014;146;2;;;13:30;13:30;0;0;FALSE;1
705;2014;163;1;;;13:30;13:30;0;0;FALSE;2
705;2014;184;1;;;13:30;13:30;0;0;FALSE;3
705;2014;196;8;;;13:30;13:30;0;0;FALSE;0
705;2015;124;5;;;13:30;13:30;0;0;FALSE;0
705;2015;135;8;;;13:30;13:30;0;0;FALSE;1
705;2015;167;2;;;13:30;13:30;0;0;FALSE;2
705;2015;187;2;;;13:30;13:30;0;0;FALSE;3
705;2015;204;4;;;13:30;13:30;0;0;FALSE;0
71;2001;153;16;;;06:05;11:50;5,75;5,75;TRUE;1
71;2001;168;19;;;05:55;12:15;6,33;6,33;TRUE;2
71;2001;189;15;;;06:00;12:45;6,75;6,75;TRUE;3
71;2002;146;23;;;06:10;13:00;6,83;6,83;TRUE;1
71;2002;167;12;;;06:00;11:35;5,58;5,58;TRUE;2
71;2002;189;16;;;05:50;11:50;6;6;TRUE;3
71;2003;165;14;;;06:05;12:25;6,33;6,33;TRUE;0
71;2004;141;12;;;06:05;12:20;6,25;6,25;TRUE;1
71;2004;154;1;;;12:00;12:00;0;0;FALSE;0
71;2004;171;16;;;06:10;13:40;7,5;7,5;TRUE;2
71;2004;191;4;;;06:05;09:35;3,5;3,5;FALSE;3
71;2005;152;3;;;06:50;09:00;2,17;2,17;FALSE;0
71;2005;166;3;;;07:10;11:15;4,08;4,08;FALSE;0
71;2006;156;5;;;06:15;12:45;6,5;6,5;TRUE;1
71;2006;176;6;;;06:20;10:35;4,25;4,25;TRUE;2
71;2006;190;3;;;07:30;11:30;4;4;FALSE;3
71;2007;138;10;;;06:05;12:55;6,83;6,83;TRUE;1
71;2007;168;6;;;05:55;12:30;6,58;6,58;TRUE;2
71;2007;192;10;;;06:40;13:00;6,33;6,33;TRUE;3
71;2008;153;9;;;06:50;10:00;3,17;3,17;FALSE;1
71;2008;167;6;;;06:05;11:10;5,08;5,08;TRUE;2
71;2008;189;4;;;06:00;12:15;6,25;6,25;FALSE;3
71;2009;143;7;;;07:00;10:00;3;3;FALSE;1
71;2009;165;19;;;06:05;12:50;6,75;6,75;TRUE;2
71;2009;188;10;;;07:15;12:40;5,42;5,42;TRUE;3
71;2010;143;9;;;07:00;13:00;6;6;TRUE;1
71;2010;164;9;;;06:00;11:25;5,42;5,42;TRUE;2
71;2010;189;4;;;07:25;12:30;5,08;5,08;FALSE;3
71;2011;149;9;;;06:05;10:50;4,75;4,75;TRUE;1
71;2011;170;21;;;06:05;12:45;6,67;6,67;TRUE;2
71;2011;186;6;;;06:35;10:15;3,67;3,67;FALSE;3
71;2012;149;13;;;06:10;13:00;6,83;6,83;TRUE;1
71;2012;169;9;;;07:00;11:45;4,75;4,75;TRUE;2
71;2012;191;8;;;06:05;12:40;6,58;6,58;TRUE;3
71;2013;146;12;;;06:00;11:20;5,33;5,33;TRUE;1
71;2013;167;3;;;06:25;07:20;0,92;0,92;FALSE;2
71;2013;187;13;;;06:00;11:55;5,92;5,92;TRUE;3
71;2014;145;8;;;06:10;12:15;6,08;6,08;TRUE;1
71;2014;173;8;;;05:45;11:30;5,75;5,75;TRUE;2
71;2014;187;3;;;07:45;12:45;5;5;FALSE;3
71;2015;145;7;;;07:10;12:45;5,58;5,58;TRUE;1
71;2015;165;8;;;06:45;12:15;5,5;5,5;TRUE;2
71;2015;186;5;;;06:05;10:20;4,25;4,25;TRUE;3
71;2016;148;6;;;06:30;11:35;5,08;5,08;TRUE;1
71;2016;171;6;;;06:35;12:45;6,17;6,17;TRUE;2
71;2016;190;1;;;07:35;07:35;0;0;FALSE;3
71;2017;147;8;;;06:45;12:03;5,3;5,3;TRUE;1
71;2017;169;4;;;05:57;07:05;1,13;1,13;FALSE;2
71;2017;190;6;;;07:20;12:35;5,25;5,25;TRUE;3
71;2018;147;7;;;06:00;08:50;2,83;2,83;FALSE;1
71;2018;167;9;;;06:55;12:00;5,08;5,08;TRUE;2
71;2018;188;3;;;06:05;07:55;1,83;1,83;FALSE;3
71;2019;146;13;;;06:10;12:30;6,33;6,33;TRUE;1
71;2019;167;4;;;06:10;10:40;4,5;4,5;FALSE;2
71;2019;187;3;;;07:15;12:45;5,5;5,5;FALSE;3
716;2014;147;11;;;07:00;10:35;3,58;3,58;FALSE;1
716;2014;168;14;;;06:45;10:30;3,75;3,75;FALSE;2
716;2014;188;13;;;06:50;10:15;3,42;3,42;FALSE;3
716;2015;142;12;;;06:55;10:15;3,33;3,33;FALSE;1
716;2015;168;8;;;07:20;10:35;3,25;3,25;FALSE;2
716;2015;184;10;;;07:00;10:55;3,92;3,92;FALSE;3
716;2016;141;11;;;07:15;11:20;4,08;4,08;TRUE;1
716;2016;172;25;;;06:15;12:50;6,58;6,58;TRUE;2
716;2016;186;22;;;06:30;12:30;6;6;TRUE;3
716;2017;150;7;;;06:50;10:35;3,75;3,75;FALSE;1
716;2017;173;13;;;07:10;10:40;3,5;3,5;FALSE;2
716;2017;185;18;;;05:51;10:35;4,73;4,73;TRUE;3
716;2018;143;9;;;07:11;10:40;3,48;3,48;FALSE;1
716;2018;165;8;;;06:25;11:20;4,92;4,92;TRUE;2
716;2018;186;13;;;06:28;10:50;4,37;4,37;TRUE;3
716;2019;142;13;;;06:48;11:40;4,87;4,87;TRUE;0
716;2019;177;11;;;06:10;10:14;4,07;4,07;TRUE;0
72;2001;133;6;;;06:43;09:46;3,05;3,05;FALSE;1
72;2001;154;18;;;06:00;12:07;6,12;6,12;TRUE;2
72;2001;175;13;;;05:33;11:25;5,87;5,87;TRUE;3
72;2002;132;16;;;06:25;12:17;5,87;5,87;TRUE;1
72;2002;153;13;;;05:33;09:41;4,13;4,13;TRUE;2
72;2002;174;5;;;05:40;11:22;5,7;5,7;TRUE;3
72;2004;137;2;;;06:07;07:02;0,92;0,92;FALSE;1
72;2004;142;1;;;07:35;07:35;0;0;FALSE;0
72;2004;158;3;;;07:38;08:44;1,1;1,1;FALSE;2
72;2004;179;6;;;05:53;07:40;1,78;1,78;FALSE;3
73;2002;167;10;;;06:00;13:05;7,08;7,08;TRUE;0
73;2003;138;7;;;06:30;13:30;7;7;TRUE;1
73;2003;165;1;;;13:30;13:30;0;0;FALSE;0
73;2003;166;6;;;06:30;11:00;4,5;4,5;TRUE;2
73;2003;187;1;;;11:15;11:15;0;0;FALSE;3
74;2003;158;2;;;07:00;09:10;2,17;2,17;FALSE;0
74;2004;136;5;;;08:20;12:10;3,83;3,83;FALSE;1
74;2004;157;7;;;06:45;09:00;2,25;2,25;FALSE;2
74;2004;185;7;;;07:00;11:20;4,33;4,33;TRUE;3
75;2001;151;13;;;06:20;09:45;3,42;3,42;FALSE;0
75;2001;179;4;;;06:30;09:40;3,17;3,17;FALSE;0
75;2002;135;11;;;06:35;11:30;4,92;4,92;TRUE;1
75;2002;157;8;;;06:15;09:00;2,75;2,75;FALSE;2
75;2002;172;12;;;06:05;11:25;5,33;5,33;TRUE;3
75;2003;142;25;;;06:50;11:30;4,67;4,67;TRUE;1
75;2003;156;24;;;06:00;11:50;5,83;5,83;TRUE;2
75;2003;170;17;;;05:45;11:35;5,83;5,83;TRUE;3
76;2001;146;11;;;10:02;13:00;2,97;2,97;FALSE;1
76;2001;167;13;;;05:52;12:50;6,97;6,97;TRUE;2
76;2001;181;10;;;05:40;10:16;4,6;4,6;TRUE;3
76;2002;137;16;;;05:51;11:26;5,58;5,58;TRUE;0
76;2002;152;15;;;05:26;11:40;6,23;6,23;TRUE;0
76;2002;167;21;;;05:45;11:30;5,75;5,75;TRUE;0
76;2003;137;14;;;07:15;10:12;2,95;2,95;FALSE;1
76;2003;166;17;;;06:02;11:40;5,63;5,63;TRUE;2
76;2003;187;6;;;06:32;12:47;6,25;6,25;TRUE;3
76;2004;136;16;;;06:04;11:30;5,43;5,43;TRUE;1
76;2004;158;7;;;05:52;11:08;5,27;5,27;TRUE;2
76;2004;185;8;;;07:55;11:28;3,55;3,55;FALSE;3
76;2005;135;12;;;07:31;12:40;5,15;5,15;TRUE;1
76;2005;156;27;;;05:38;13:34;7,93;7,93;TRUE;2
76;2005;184;9;;;06:36;12:15;5,65;5,65;TRUE;3
76;2007;132;19;;;06:47;13:35;6,8;6,8;TRUE;1
76;2007;153;12;;;06:45;13:10;6,42;6,42;TRUE;2
76;2007;189;9;;;06:02;10:12;4,17;4,17;TRUE;3
76;2008;129;20;;;07:10;12:05;4,92;4,92;TRUE;1
76;2008;165;13;;;05:56;13:00;7,07;7,07;TRUE;2
76;2008;188;10;;;06:00;11:37;5,62;5,62;TRUE;3
76;2009;128;24;;;06:42;12:20;5,63;5,63;TRUE;1
76;2009;163;41;;;05:55;12:07;6,2;6,2;TRUE;2
76;2009;185;23;;;06:05;12:05;6;6;TRUE;3
76;2010;127;55;;;06:10;12:40;6,5;6,5;TRUE;1
76;2010;155;51;;;05:40;12:50;7,17;7,17;TRUE;2
76;2010;183;49;;;05:50;12:10;6,33;6,33;TRUE;3
77;2001;130;2;;;07:45;09:55;2,17;2,17;FALSE;0
77;2001;164;6;;;06:35;11:10;4,58;4,58;TRUE;0
77;2001;198;10;;;06:20;11:10;4,83;4,83;TRUE;0
77;2002;131;1;;;06:53;06:53;0;0;FALSE;0
77;2002;133;3;;;07:22;10:30;3,13;3,13;FALSE;0
77;2002;201;7;;;06:45;11:40;4,92;4,92;TRUE;0
77;2003;131;1;;;07:35;07:35;0;0;FALSE;0
77;2003;163;3;;;08:30;09:20;0,83;0,83;FALSE;0
78;2001;149;27;;;05:31;12:07;6,6;6,6;TRUE;1
78;2001;164;34;;;05:30;12:12;6,7;6,7;TRUE;2
78;2001;177;26;;;05:31;11:34;6,05;6,05;TRUE;0
78;2001;184;20;;;05:46;11:22;5,6;5,6;TRUE;3
78;2002;147;5;;;06:47;09:05;2,3;2,3;FALSE;0
78;2002;151;22;;;06:00;11:20;5,33;5,33;TRUE;1
78;2002;164;13;;;05:30;09:05;3,58;3,58;FALSE;2
78;2002;181;26;;;05:34;10:35;5,02;5,02;TRUE;0
78;2002;189;12;;;05:56;10:58;5,03;5,03;TRUE;3
78;2003;153;26;;;05:47;11:15;5,47;5,47;TRUE;1
78;2003;169;16;;;05:45;10:20;4,58;4,58;TRUE;2
78;2003;180;19;;;05:48;10:27;4,65;4,65;TRUE;0
78;2003;191;16;;;05:56;10:12;4,27;4,27;TRUE;3
78;2007;154;15;;;06:02;10:46;4,73;4,73;TRUE;1
78;2007;164;20;;;06:00;11:03;5,05;5,05;TRUE;2
78;2007;189;22;;;06:00;11:20;5,33;5,33;TRUE;3
78;2007;196;11;;;06:05;10:00;3,92;3,92;FALSE;0
78;2008;160;25;;;06:05;11:16;5,18;5,18;TRUE;1
78;2008;169;8;;;06:10;09:57;3,78;3,78;FALSE;2
78;2008;196;13;;;05:58;09:30;3,53;3,53;FALSE;3
78;2010;128;9;;;07:00;07:00;0;0;FALSE;0
78;2010;143;17;;;05:30;10:00;4,5;4,5;TRUE;1
78;2010;164;24;;;10:00;10:00;0;0;FALSE;2
78;2010;192;27;;;06:01;06:26;0,42;0,42;FALSE;3
79;2002;140;7;;;05:56;09:50;3,9;3,9;FALSE;1
79;2002;160;9;;;05:30;12:10;6,67;6,67;TRUE;2
79;2002;181;9;;;05:36;10:38;5,03;5,03;TRUE;3
79;2003;138;9;;;06:15;11:25;5,17;5,17;TRUE;1
79;2003;159;8;;;05:38;11:34;5,93;5,93;TRUE;2
79;2003;179;8;;;06:05;11:30;5,42;5,42;TRUE;3
79;2005;142;16;;;05:55;12:05;6,17;6,17;TRUE;1
79;2005;163;16;;;05:30;12:10;6,67;6,67;TRUE;2
79;2005;184;9;;;06:37;11:44;5,12;5,12;TRUE;3
79;2007;140;13;;;06:45;12:15;5,5;5,5;TRUE;1
79;2007;161;12;;;05:35;12:00;6,42;6,42;TRUE;2
79;2007;182;12;;;06:10;11:50;5,67;5,67;TRUE;3
79;2008;139;16;;;06:30;11:50;5,33;5,33;TRUE;1
79;2008;160;11;;;10:25;13:47;3,37;3,37;FALSE;2
79;2008;181;7;;;05:55;11:20;5,42;5,42;TRUE;3
8;1991;139;50;;;07:00;13:40;6,67;6,67;TRUE;1
8;1991;160;29;;;07:00;13:50;6,83;6,83;TRUE;2
8;1991;180;4;;;09:15;11:15;2;2;FALSE;0
8;1991;181;46;;;06:45;13:20;6,58;6,58;TRUE;3
8;1992;145;47;;;06:25;13:50;7,42;7,42;TRUE;0
8;1992;166;69;;;06:10;13:45;7,58;7,58;TRUE;0
8;1993;143;94;;;06:45;13:55;7,17;7,17;TRUE;1
8;1993;164;76;;;07:30;13:45;6,25;6,25;TRUE;2
8;1993;185;27;;;07:30;12:00;4,5;4,5;TRUE;3
8;1994;142;68;;;06:45;13:20;6,58;6,58;TRUE;1
8;1994;163;57;;;06:10;13:45;7,58;7,58;TRUE;2
8;1994;184;39;;;06:30;13:20;6,83;6,83;TRUE;3
8;1995;141;50;;;06:30;13:30;7;7;TRUE;1
8;1995;162;51;;;06:30;13:15;6,75;6,75;TRUE;2
8;1995;183;31;;;06:40;13:15;6,58;6,58;TRUE;3
8;1996;140;67;;;06:50;13:30;6,67;6,67;TRUE;1
8;1996;160;1;;;08:25;08:25;0;0;FALSE;0
8;1996;161;54;;;06:30;13:40;7,17;7,17;TRUE;2
8;1996;182;41;;;06:35;13:45;7,17;7,17;TRUE;3
8;1997;145;39;;;06:45;13:45;7;7;TRUE;0
80;2002;143;5;;;06:10;10:10;4;4;TRUE;1
80;2002;163;9;;;06:14;10:12;3,97;3,97;FALSE;2
80;2002;178;4;;;07:07;11:20;4,22;4,22;FALSE;3
80;2003;134;3;;;06:14;06:30;0,27;0,27;FALSE;1
80;2003;163;3;;;05:44;10:57;5,22;5,22;FALSE;2
80;2003;190;2;;;07:17;07:58;0,68;0,68;FALSE;3
802;2015;153;6;;;07:30;12:05;4,58;4,58;TRUE;1
802;2015;175;5;;;08:30;11:10;2,67;2,67;FALSE;2
802;2015;194;4;;;06:40;10:15;3,58;3,58;FALSE;3
802;2016;147;9;;;06:25;12:30;6,08;6,08;TRUE;1
802;2016;172;7;;;06:32;12:10;5,63;5,63;TRUE;2
802;2016;193;7;;;06:50;11:40;4,83;4,83;TRUE;3
802;2017;142;8;;;07:25;12:50;5,42;5,42;TRUE;1
802;2017;164;9;;;06:45;12:30;5,75;5,75;TRUE;2
802;2017;187;5;;;06:00;12:30;6,5;6,5;TRUE;3
802;2018;149;6;;;06:25;09:45;3,33;3,33;FALSE;1
802;2018;184;2;;;05:55;11:15;5,33;5,33;FALSE;2
802;2018;197;2;;;06:35;07:50;1,25;1,25;FALSE;3
803;2014;142;16;;;06:00;12:50;6,83;6,83;TRUE;1
803;2014;163;9;;;06:25;11:55;5,5;5,5;TRUE;2
803;2014;193;9;;;06:30;12:35;6,08;6,08;TRUE;3
803;2015;143;23;;;07:15;13:10;5,92;5,92;TRUE;1
803;2015;165;14;;;06:25;11:30;5,08;5,08;TRUE;2
803;2015;188;8;;;06:45;11:20;4,58;4,58;TRUE;3
803;2016;142;13;;;06:15;11:15;5;5;TRUE;1
803;2016;173;8;;;06:55;12:00;5,08;5,08;TRUE;2
803;2016;192;10;;;05:55;11:40;5,75;5,75;TRUE;3
803;2017;141;7;;;06:30;12:10;5,67;5,67;TRUE;1
803;2017;163;12;;;06:25;12:10;5,75;5,75;TRUE;2
803;2017;186;12;;;05:55;11:45;5,83;5,83;TRUE;3
803;2018;145;9;;;06:45;10:30;3,75;3,75;FALSE;1
803;2018;166;7;;;06:00;12:00;6;6;TRUE;2
803;2018;187;7;;;06:45;12:20;5,58;5,58;TRUE;3
804;2015;159;9;;;06:00;12:00;6;6;TRUE;1
804;2015;183;4;;;08:20;12:30;4,17;4,17;FALSE;2
804;2015;197;5;;;07:10;13:20;6,17;6,17;TRUE;3
804;2016;158;3;;;06:20;11:20;5;5;FALSE;1
