"YEAR";"HABITAT";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"ESPECE"
1992;"Terrestre";0,646412037037037;0,83912037037037;1,05324074074074;1,26736111111111;1,46006944444444;"FRICOE"
1993;"Terrestre";0,704830053667263;0,769230769230769;1;1,03448275862069;1,38916256157635;"FRICOE"
1994;"Terrestre";0,69493006993007;0,884615384615385;1,03448275862069;1,38494318181818;6,5859375;"FRICOE"
1995;"Terrestre";0,772727272727273;1,59090909090909;2,5;2,80172413793103;3,07327586206897;"FRICOE"
1996;"Terrestre";1,19292803970223;1,54466501240695;1,93548387096774;1,96774193548387;1,99677419354839;"FRICOE"
1997;"Terrestre";1,04022988505747;1,09195402298851;1,13247863247863;1,51755852842809;2,49958193979933;"FRICOE"
1998;"Terrestre";1,01153846153846;1,11538461538462;1,25874125874126;2,09415584415584;4,06655844155844;"FRICOE"
1999;"Terrestre";0,9571875;1,134375;1,38947368421053;2,2953216374269;4,22953216374269;"FRICOE"
2000;"Terrestre";1,60294117647059;1,81888544891641;2,05882352941176;31,0294117647059;57,1029411764706;"FRICOE"
2001;"Terrestre";0,689799331103679;1,02842809364548;1,33449883449883;1,63636363636364;1,96363636363636;"FRICOE"
2002;"Terrestre";0,717534849596478;1,25;1,76470588235294;2,91666666666667;4,53947368421053;"FRICOE"
2003;"Terrestre";1,00603448275862;1,09195402298851;2,40384615384615;3,71212121212121;13,5416666666667;"FRICOE"
2004;"Terrestre";0,822963800904977;1,51029748283753;2,09415584415584;5,33653846153846;61,4999999999999;"FRICOE"
2005;"Terrestre";0,944117647058824;2;2,40384615384615;3,75;18,1875;"FRICOE"
2006;"Terrestre";0,888594164456233;1,68235294117647;2;3,16666666666667;11,0625;"FRICOE"
2007;"Terrestre";1,23295454545455;1,9375;3;4,01785714285714;43,5;"FRICOE"
2008;"Terrestre";1,11111111111111;1,79227941176471;2,72727272727273;4,53296703296703;74,2499999999999;"FRICOE"
2009;"Terrestre";0,878846153846154;1,84742647058824;2,86363636363636;4,52884615384615;7,33035714285714;"FRICOE"
2010;"Terrestre";1,00649350649351;1,57894736842105;2,72727272727273;3,33333333333333;9,54999999999999;"FRICOE"
2011;"Terrestre";1,10258152173913;1,77083333333333;2,30769230769231;3,03030303030303;5,62430037313433;"FRICOE"
2012;"Terrestre";0,7296875;2,07692307692308;3;4,28571428571429;7,10833333333333;"FRICOE"
2013;"Terrestre";0,577665441176471;1,39285714285714;2,25678733031674;3,32142857142857;6,03571428571428;"FRICOE"
2014;"Terrestre";0,9375;1,58333333333333;2,325;3;4,56057692307692;"FRICOE"
2015;"Terrestre";1,26395089285714;2,5;2,72727272727273;3,28231292517007;6,18214285714286;"FRICOE"
2016;"Terrestre";1,18665540540541;2,14285714285714;3;4,28571428571429;7,83333333333333;"FRICOE"
2017;"Terrestre";1,63690476190476;2;2,72727272727273;4;7,27941176470588;"FRICOE"
2018;"Terrestre";1,21875;2,5;3;3,75;7,08333333333333;"FRICOE"
2019;"Terrestre";1,32440476190476;1,875;2,5;2,953125;4,68330223880597;"FRICOE"
1989;"Terrestre";0,652173913043478;0,652173913043478;0,652173913043478;0,652173913043478;0,652173913043478;"GARGLA"
1990;"Terrestre";0,7546875;0,796875;0,84375;0,890625;0,9328125;"GARGLA"
1993;"Terrestre";0,6;0,6;0,6;0,6;0,6;"GARGLA"
1997;"Terrestre";0,75;0,75;0,75;0,75;0,75;"GARGLA"
1999;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"GARGLA"
2001;"Terrestre";2,5;2,5;2,5;2,5;2,5;"GARGLA"
2002;"Terrestre";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"GARGLA"
2004;"Terrestre";1,025;1,25;3;3,75;27,375;"GARGLA"
2005;"Terrestre";1,125;2,07692307692308;2,30769230769231;3,79120879120879;4,28571428571429;"GARGLA"
2006;"Terrestre";1,77022058823529;1,81985294117647;1,875;2,4375;2,94375;"GARGLA"
2007;"Terrestre";1,5375;1,875;2,07142857142857;2,28896103896104;2,68344155844156;"GARGLA"
2008;"Terrestre";1,26;1,8;2,15384615384615;2,41258741258741;2,6958041958042;"GARGLA"
2009;"Terrestre";1,2525;1,78125;2,15384615384615;3,40909090909091;25,7045454545455;"GARGLA"
2010;"Terrestre";2,5375;2,875;3,16666666666667;3,57142857142857;4,21428571428571;"GARGLA"
2011;"Terrestre";1,875;2,00625;2,45;5,125;6,58333333333333;"GARGLA"
2012;"Terrestre";1,58035714285714;2,23214285714286;2,61363636363636;2,93181818181818;3,29166666666667;"GARGLA"
2013;"Terrestre";0,969642857142857;1,55921052631579;2,57142857142857;3,32142857142857;4,875;"GARGLA"
2014;"Terrestre";1,546875;2,03125;2,75;5,25;6,58333333333333;"GARGLA"
2015;"Terrestre";1,36071428571429;3;3;3,10714285714286;3,31547619047619;"GARGLA"
2016;"Terrestre";1,59210526315789;2,1969696969697;3;3,16666666666667;4,14285714285714;"GARGLA"
2017;"Terrestre";2,32692307692308;2,5;3;3;6,3;"GARGLA"
2018;"Terrestre";2,3125;2,35576923076923;2,40384615384615;2,45192307692308;2,49519230769231;"GARGLA"
2019;"Terrestre";3;3;3;4;4,9;"GARGLA"
1990;"Terrestre";0,967741935483871;0,967741935483871;0,967741935483871;0,967741935483871;0,967741935483871;"HIPICT"
2002;"Terrestre";2,5;2,5;2,5;2,5;2,5;"HIPICT"
2003;"Terrestre";30;30;30;30;30;"HIPICT"
2004;"Terrestre";30;30;30;30;30;"HIPICT"
2005;"Terrestre";1,02944711538461;1,85697115384615;2,77644230769231;3,69591346153846;4,5234375;"HIPICT"
2006;"Terrestre";5,15624999999999;17,8125;31,875;45,9375;58,59375;"HIPICT"
2007;"Terrestre";1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;"HIPICT"
2008;"Terrestre";2,55;3;3,5;4;4,45;"HIPICT"
2011;"Terrestre";2,84090909090909;3,86363636363636;5;5,5;5,95;"HIPICT"
2012;"Terrestre";5,1;6;7;8;8,9;"HIPICT"
2013;"Terrestre";3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;"HIPICT"
2014;"Terrestre";5;5;5;5;5;"HIPICT"
2015;"Terrestre";3;3;3;3;3;"HIPICT"
2016;"Terrestre";3;3;3;3;3;"HIPICT"
2017;"Terrestre";2,0125;2,125;2,25;2,375;2,4875;"HIPICT"
1990;"Terrestre";1,0054347826087;1,25;1,61290322580645;1,9047619047619;2,21547619047619;"HIPPOL"
1991;"Terrestre";1,26136363636364;1,36363636363636;1,78571428571429;2;2,5625;"HIPPOL"
1992;"Terrestre";1,15646853146853;1,33741258741259;1,53846153846154;2,16457960644007;2,72808586762075;"HIPPOL"
1993;"Terrestre";0,639767441860465;0,997674418604651;1,3953488372093;6,32267441860465;10,7572674418605;"HIPPOL"
1994;"Terrestre";0,704830053667263;0,769230769230769;1,02272727272727;2,06896551724138;6,95689655172414;"HIPPOL"
1995;"Terrestre";0,699335548172758;0,714285714285714;1,36363636363636;1,55172413793103;6,58374384236453;"HIPPOL"
1996;"Terrestre";0,76633064516129;0,913306451612903;1,19815668202765;1,65736607142857;2,27511160714286;"HIPPOL"
1997;"Terrestre";0,691163793103448;0,704741379310345;0,719827586206897;0,734913793103448;0,748491379310345;"HIPPOL"
1998;"Terrestre";2,97321428571429;10,4464285714286;18,75;24,375;29,4375;"HIPPOL"
1999;"Terrestre";11,4285714285714;11,4285714285714;11,4285714285714;11,4285714285714;11,4285714285714;"HIPPOL"
2000;"Terrestre";2,23529411764706;2,5;2,60869565217391;3,40909090909091;27,3409090909091;"HIPPOL"
2001;"Terrestre";1,44893899204244;2,07559681697613;2,30769230769231;3,30971659919028;6,01518218623482;"HIPPOL"
2002;"Terrestre";0,772689494680851;1,4765625;2,09415584415584;2,66447368421053;3,30263157894737;"HIPPOL"
2003;"Terrestre";1,29166666666667;2,20238095238095;2,61363636363636;3,26127819548872;3,595;"HIPPOL"
2004;"Terrestre";1,22872340425532;1,52511961722488;3,33333333333333;3,58455882352941;7,5;"HIPPOL"
2005;"Terrestre";1,14752747252747;2,43389423076923;3,58974358974359;5,28846153846154;20,4375;"HIPPOL"
2006;"Terrestre";1,35;2,10714285714286;3,275;5,4020979020979;8,84807692307692;"HIPPOL"
2007;"Terrestre";1,33557692307692;2,18406593406593;2,72727272727273;4,06818181818182;37,9749999999999;"HIPPOL"
2008;"Terrestre";1,53142857142857;2,30769230769231;3,33333333333333;5,2;14,5454545454545;"HIPPOL"
2009;"Terrestre";1,29409090909091;2,03817733990148;2,79220779220779;5,45;8,46416083916084;"HIPPOL"
2010;"Terrestre";1,17086038961039;2,69360269360269;3,64285714285714;6,54166666666667;12,8846153846154;"HIPPOL"
2011;"Terrestre";1,04166666666667;2,67045454545455;3,9289282146425;6,4375;9,27884615384615;"HIPPOL"
2012;"Terrestre";1,48550724637681;3;3,66666666666667;5,625;11,3461538461538;"HIPPOL"
2013;"Terrestre";1,04520331622582;3;4;6;10,5071428571429;"HIPPOL"
2014;"Terrestre";2,06071428571429;2,54166666666667;3,49593495934959;6,11175115207373;9,3975;"HIPPOL"
2015;"Terrestre";1,3875;3;3,75;5;11,1780303030303;"HIPPOL"
2016;"Terrestre";1,36913265306122;2,5;4,14772727272727;5,75;9,5625;"HIPPOL"
2017;"Terrestre";1,75;2,5;3;6;13,2371794871795;"HIPPOL"
2018;"Terrestre";1,725;2,32142857142857;3,33333333333333;4,49519230769231;6,66666666666667;"HIPPOL"
2019;"Terrestre";1,80129587659014;2;3,48484848484848;5;5,453125;"HIPPOL"
2005;"Terrestre";2,00769230769231;2,07692307692308;2,15384615384615;2,23076923076923;2,3;"JYNTOR"
2007;"Terrestre";1,215;1,35;1,5;1,6875;1,85625;"JYNTOR"
2008;"Terrestre";2,0203125;2,203125;2,40625;2,609375;2,7921875;"JYNTOR"
2009;"Terrestre";3,025;3,25;3,5;3,75;3,975;"JYNTOR"
2010;"Terrestre";1,875;1,875;1,875;1,875;1,875;"JYNTOR"
2011;"Terrestre";1,494375;1,90625;2;2,43965517241379;3,23994252873563;"JYNTOR"
2012;"Terrestre";1,07142857142857;1,07142857142857;1,07142857142857;1,07142857142857;1,07142857142857;"JYNTOR"
2013;"Terrestre";2,16071428571429;2,32142857142857;2,5;3,47222222222222;4,34722222222222;"JYNTOR"
2015;"Terrestre";1,61383928571429;1,67410714285714;1,74107142857143;1,80803571428571;1,86830357142857;"JYNTOR"
2016;"Terrestre";2,15178571428571;2,23214285714286;2,32142857142857;2,41071428571429;2,49107142857143;"JYNTOR"
2017;"Terrestre";6;6;6;6;6;"JYNTOR"
2018;"Terrestre";1,921875;2,34375;2,8125;3,28125;3,703125;"JYNTOR"
2019;"Terrestre";1,07142857142857;1,07142857142857;1,07142857142857;1,07142857142857;1,07142857142857;"JYNTOR"
1994;"Terrestre";0,681818181818182;0,681818181818182;0,681818181818182;0,681818181818182;0,681818181818182;"LANRIO"
2000;"Terrestre";1,36363636363636;1,36363636363636;1,36363636363636;1,36363636363636;1,36363636363636;"LANRIO"
2001;"Terrestre";1,6;1,78947368421053;2;2,73076923076923;3,38846153846154;"LANRIO"
2002;"Terrestre";0,70625;1,4375;2,25;2,48863636363636;2,70340909090909;"LANRIO"
2003;"Terrestre";1,16269841269841;1,62698412698413;2,14285714285714;3,21428571428571;4,17857142857143;"LANRIO"
2004;"Terrestre";1,375;2,5;2,85714285714286;4,11764705882353;13,9117647058824;"LANRIO"
