"YEAR";"HABITAT";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"ESPECE"
2003;"Terrestre";0,816587864460205;1,94331983805668;3;5;10,734126984127;"PYRULA"
2004;"Terrestre";1,66666666666667;2,35;2,97077922077922;4,5625;11,1116071428571;"PYRULA"
2005;"Terrestre";2,04166666666667;2,75252525252525;4;4,64285714285714;9,24761904761905;"PYRULA"
2006;"Terrestre";1,351875;2,578125;4,05172413793103;5,75;8,88392857142857;"PYRULA"
2007;"Terrestre";1,17230769230769;2,14285714285714;4;6,25;10,0571428571429;"PYRULA"
2008;"Terrestre";1,07166666666667;2,92857142857143;4;5,3125;10;"PYRULA"
2009;"Terrestre";1,70758928571429;2,72727272727273;3;4,5;11,7857142857143;"PYRULA"
2010;"Terrestre";1,0631157635468;2,5;3;4,625;13,425;"PYRULA"
2011;"Terrestre";1,98809523809524;2,72727272727273;4,125;5,00874125874126;9,975;"PYRULA"
2012;"Terrestre";1,63988095238095;2,75;3,75;5,16666666666667;6,3;"PYRULA"
2013;"Terrestre";1,36071428571429;2,14285714285714;4,01785714285714;5,82692307692308;7,9875;"PYRULA"
2014;"Terrestre";1,22750424448217;2,02325581395349;3;4,41666666666667;6,76666666666667;"PYRULA"
2015;"Terrestre";1,0375;3;4,47222222222222;6;9,34375;"PYRULA"
2016;"Terrestre";2,55;3;4,16666666666667;5;5,32142857142857;"PYRULA"
1989;"Terrestre";4,39;6,1;8;13;17,5;"SYLATR"
1990;"Terrestre";4,04411764705882;5,97727272727273;6,86274509803922;10,53125;29,640625;"SYLATR"
1991;"Terrestre";1,95034569453174;3,23529411764706;5;7,6;24,31875;"SYLATR"
1992;"Terrestre";2,17794117647059;3,79395368782161;5,69444444444444;9,021875;21,7484375;"SYLATR"
1993;"Terrestre";3,59920634920635;5,05392156862745;7;14,171875;58,73125;"SYLATR"
1994;"Terrestre";1,77857142857143;3,07307692307692;6,62234042553191;8,52434077079108;23,4296875;"SYLATR"
1995;"Terrestre";2,54901960784314;4,51477832512315;7,04545454545455;14,375;56,40625;"SYLATR"
1996;"Terrestre";1,11384381338742;3,88736263736264;5,09649122807018;14,6514423076923;20,7;"SYLATR"
1997;"Terrestre";2,45798319327731;4,17686318131257;7,1875;9,79166666666667;27,3125;"SYLATR"
1998;"Terrestre";1,53246753246753;3,16666666666667;7,5;9,44444444444444;30,40625;"SYLATR"
1999;"Terrestre";1,66468253968254;6,27955082742317;7,75;9,33928571428572;21,265625;"SYLATR"
2000;"Terrestre";0,96343984962406;4,26411290322581;7,04787234042553;12,2916666666667;20,875625;"SYLATR"
2001;"Terrestre";1,72252747252747;5;8,14285714285714;10,3846153846154;25,4807692307692;"SYLATR"
2002;"Terrestre";2,02433862433862;5;6,75438596491228;14,1666666666667;26,4170168067227;"SYLATR"
2003;"Terrestre";1,94285714285714;6;8,51063829787234;14;20,9166666666667;"SYLATR"
2004;"Terrestre";1,85924369747899;5,16666666666667;8;13,375;22,3878205128205;"SYLATR"
2005;"Terrestre";2,325;5,51948051948052;9,81481481481481;15;20,9642857142857;"SYLATR"
2006;"Terrestre";2,29175824175824;4,06818181818182;6,98611111111111;12;22,71875;"SYLATR"
2007;"Terrestre";2,26071428571429;5;8,75;13,8823529411765;27,9375;"SYLATR"
2008;"Terrestre";1,875;6;8,70833333333333;11,8229166666667;22,75;"SYLATR"
2009;"Terrestre";1,74148606811146;6;7,92857142857143;12;25,5182926829268;"SYLATR"
2010;"Terrestre";3,40384615384615;6,59090909090909;9,22222222222222;14,25;29,625;"SYLATR"
2011;"Terrestre";2,85379464285714;6,12745098039216;10,3571428571429;14;29,7590909090909;"SYLATR"
2012;"Terrestre";3,74448529411765;6,66666666666667;9,63125548726953;15;28,475;"SYLATR"
2013;"Terrestre";2,69318181818182;4,39285714285714;5,97510373443983;10;17,0409090909091;"SYLATR"
2014;"Terrestre";2,10714285714286;4,45588235294118;7;11,225;22,6607142857143;"SYLATR"
2015;"Terrestre";2,328125;5,125;8,57142857142857;12,9166666666667;32,3571428571428;"SYLATR"
2016;"Terrestre";2,4921052631579;6,65476190476191;7,85714285714286;9,84042553191489;19,46875;"SYLATR"
1989;"Terrestre";1,81;1,9;2;3,6;5,04;"SYLBOR"
1990;"Terrestre";0,865714285714286;1,125;1,875;3,72549019607843;6,59;"SYLBOR"
1991;"Terrestre";1,28795454545455;1,83028616852146;2,91787790697674;3,9718137254902;5,7046875;"SYLBOR"
1992;"Terrestre";1,30568181818182;2,10012864493997;2,30395047169811;4,3359375;5,175;"SYLBOR"
1993;"Terrestre";0,514859068627451;1,08333333333333;1,79464285714286;2,19425675675676;23,85;"SYLBOR"
1994;"Terrestre";0,606702127659575;0,736497545008183;0,909926470588235;1,15086206896552;2,7375;"SYLBOR"
1995;"Terrestre";0,712121212121212;1,17647058823529;1,66666666666667;4,75;24;"SYLBOR"
1996;"Terrestre";0,883496732026144;0,972222222222222;1,81465517241379;5,48076923076923;12,2415865384615;"SYLBOR"
1997;"Terrestre";1,1554802955665;1,71146044624746;2,3125;4,41532258064516;8,9025;"SYLBOR"
1998;"Terrestre";0,912642045454546;0,953125;2,375;3,75;4,84375;"SYLBOR"
1999;"Terrestre";0,9796875;1,359375;1,60106382978723;3,15159574468085;7,06515957446808;"SYLBOR"
2000;"Terrestre";1,32307692307692;2,41935483870968;2,89473684210526;3,75;8,11;"SYLBOR"
2001;"Terrestre";0,984821428571429;2,07692307692308;3,29326923076923;4;6,125;"SYLBOR"
2002;"Terrestre";0,873106060606061;2,16269841269841;3,50877192982456;6;13,4236111111111;"SYLBOR"
2003;"Terrestre";0,834276018099548;1,96875;3;6,28571428571429;14,5892857142857;"SYLBOR"
2004;"Terrestre";1,25948717948718;1,93617021276596;3,07894736842105;6,45;11,3035714285714;"SYLBOR"
2005;"Terrestre";1,18;2,30769230769231;3,68421052631579;6,42857142857143;12,4010695187166;"SYLBOR"
2006;"Terrestre";1,15862068965517;2;3,15789473684211;5;17,5;"SYLBOR"
2007;"Terrestre";0,927033492822967;2,32287449392713;3,75;6,5;13,1845238095238;"SYLBOR"
2008;"Terrestre";1,05555555555556;2,5;4,28571428571429;6,03846153846154;8,63541666666667;"SYLBOR"
2009;"Terrestre";1,20322245322245;2,61363636363636;4;6,20192307692308;12,25;"SYLBOR"
2010;"Terrestre";1,66666666666667;3;5;7,18421052631579;11,2375;"SYLBOR"
2011;"Terrestre";2,30769230769231;2,94927536231884;5;5,91666666666667;12;"SYLBOR"
2012;"Terrestre";1,59375;3,07894736842105;4,89795918367347;6;11,6083333333333;"SYLBOR"
2013;"Terrestre";1,2952776336274;2,5;3;5;10,6923076923077;"SYLBOR"
2014;"Terrestre";1,61090062784152;2,75;3,58288770053476;5,11363636363636;11,6625;"SYLBOR"
2015;"Terrestre";2,30357142857143;3;3,75;6,33333333333333;11,6770833333333;"SYLBOR"
2016;"Terrestre";2,02631578947368;3;3,33333333333333;5,20833333333333;8,17857142857143;"SYLBOR"
1989;"Terrestre";5,6;5,6;5,6;5,6;5,6;"SYLCOM"
1990;"Terrestre";0,589705882352941;0,91875;2,9375;6,29411764705882;7,44485294117647;"SYLCOM"
1991;"Terrestre";0,684593023255814;0,782526712759271;1,96078431372549;4,975;7,18617647058824;"SYLCOM"
1992;"Terrestre";1,23315363881402;2,14285714285714;3,42857142857143;5,5;7,03;"SYLCOM"
1993;"Terrestre";0,6;0,75;1,11111111111111;4,25892857142857;36,4714285714286;"SYLCOM"
1994;"Terrestre";0,786538461538462;0,942307692307692;2,09574468085106;3,82218844984802;5,52507598784194;"SYLCOM"
1995;"Terrestre";0,736363636363636;1,36363636363636;2;8,28571428571429;61,5785714285715;"SYLCOM"
1996;"Terrestre";0,464285714285714;0,850574712643678;3,375;6,34615384615385;10,7527472527472;"SYLCOM"
1997;"Terrestre";1,565625;3;4,48275862068965;7,6;13,7305882352941;"SYLCOM"
1998;"Terrestre";0,915909090909091;0,977272727272727;3,38461538461538;6,04120879120879;6,77554945054945;"SYLCOM"
1999;"Terrestre";9,14285714285714;9,14285714285714;9,14285714285714;9,14285714285714;9,14285714285714;"SYLCOM"
2000;"Terrestre";0,773161764705882;1,40479876160991;3,61290322580645;5,73846153846154;9,79835164835165;"SYLCOM"
2001;"Terrestre";1,12115384615385;1,80921052631579;3,10897435897436;5,28846153846154;7,52357142857143;"SYLCOM"
2002;"Terrestre";0,867424242424242;2,01754385964912;4,16666666666667;6,21428571428571;9,18;"SYLCOM"
2003;"Terrestre";1,01131221719457;2,77777777777778;4,14285714285714;6,49784482758621;10,7705882352941;"SYLCOM"
2004;"Terrestre";1,13;2,64705882352941;3,75;4,98626373626374;11,6875;"SYLCOM"
2005;"Terrestre";1,73076923076923;3;4,44444444444444;6,66666666666667;11,1538461538462;"SYLCOM"
2006;"Terrestre";1,39894736842105;2,85;3,81944444444444;7,56410256410256;11,3733974358974;"SYLCOM"
2007;"Terrestre";1,59529411764706;2,85714285714286;5,45454545454546;7,77777777777778;14,3;"SYLCOM"
2008;"Terrestre";1,2;2,64285714285714;4,49519230769231;7,625;17,375;"SYLCOM"
2009;"Terrestre";1,40396341463415;2,475;5;8,34224598930481;17,125;"SYLCOM"
2010;"Terrestre";1,56882591093117;3;4,61538461538461;8,16666666666667;20;"SYLCOM"
2011;"Terrestre";1,55236305048335;2,75974025974026;5;8;24,7136363636363;"SYLCOM"
2012;"Terrestre";1,4;2,5;5;9,23076923076923;22,8727272727273;"SYLCOM"
2013;"Terrestre";1,74261744966443;2,93181818181818;4,64285714285714;9,25;18,0694444444444;"SYLCOM"
2014;"Terrestre";1,37592281879195;2,5;5,83333333333333;8,8125;13,9502840909091;"SYLCOM"
2015;"Terrestre";1,55357142857143;3;6;10;17,1;"SYLCOM"
2016;"Terrestre";2,5;2,5;6,33333333333333;7;7;"SYLCOM"
1989;"Terrestre";0,615;0,75;0,9;1,05;1,185;"TROTRO"
1990;"Terrestre";1,13625;1,24285714285714;1,5;1,8375;2,94791666666667;"TROTRO"
1991;"Terrestre";0,510110294117647;0,882352941176471;1,2;1,25;2,17045454545455;"TROTRO"
1992;"Terrestre";0,65;1,1;1,32075471698113;2,07142857142857;2,31361607142857;"TROTRO"
1993;"Terrestre";0,865659777424483;1,33823529411765;2;2,69444444444444;10,6333333333333;"TROTRO"
1994;"Terrestre";0,785576923076923;1,175;2,09375;2,234375;2,51529255319149;"TROTRO"
1995;"Terrestre";0,618872549019608;0,9375;2,25;4,22159090909091;16,9744318181818;"TROTRO"
1996;"Terrestre";0,426724137931034;1,30555555555556;2,26495726495726;2,68629807692308;3,1953125;"TROTRO"
1997;"Terrestre";1,00685483870968;1,35887096774194;1,75;2,28125;2,759375;"TROTRO"
1998;"Terrestre";1,0421875;1,421875;1,93509615384615;3,16826923076923;5,49182692307692;"TROTRO"
1999;"Terrestre";2,0203125;2,203125;2,40625;2,609375;2,7921875;"TROTRO"
2000;"Terrestre";0,757894736842105;0,967741935483871;1,66666666666667;1,875;3,56;"TROTRO"
2001;"Terrestre";1;1,15384615384615;4;6,15384615384615;7,35;"TROTRO"
2002;"Terrestre";1,41666666666667;1,76470588235294;2,5;3,33333333333333;5,20833333333333;"TROTRO"
2003;"Terrestre";1,105;1,68103448275862;2,57142857142857;3,33333333333333;9,27083333333333;"TROTRO"
2004;"Terrestre";1,2;1,76470588235294;2,72727272727273;4,16666666666667;8,35;"TROTRO"
2005;"Terrestre";0,975;2,07142857142857;2,60869565217391;3,63970588235294;8,56168831168831;"TROTRO"
2006;"Terrestre";1;1,88405797101449;2,92857142857143;3,8125;6;"TROTRO"
2007;"Terrestre";0,980172413793104;2,14285714285714;2,83333333333333;4,5;8,75;"TROTRO"
2008;"Terrestre";1;2;2,85714285714286;4;6;"TROTRO"
2009;"Terrestre";0,77972972972973;1,875;3;4,28571428571429;6,03636363636364;"TROTRO"
2010;"Terrestre";0,94683908045977;1,94642857142857;3;5,08333333333333;10,9375;"TROTRO"
2011;"Terrestre";1,66666666666667;2,5;3;3,75;8,57142857142857;"TROTRO"
2012;"Terrestre";1,16346153846154;2;2,88461538461538;3,75;5,9;"TROTRO"
2013;"Terrestre";1,21074626865672;2,14285714285714;2,75252525252525;3,56907894736842;6,61666666666666;"TROTRO"
2014;"Terrestre";1,33333333333333;2;3;4,28571428571429;7,41666666666667;"TROTRO"
2015;"Terrestre";1,08173076923077;2,14144736842105;3;3,9375;7,42788461538461;"TROTRO"
2016;"Terrestre";1,08125;1,5;2,5;4;6,19047619047619;"TROTRO"
1989;"Terrestre";2,01;2,1;2,2;5,5;8,47;"TURMER"
1990;"Terrestre";2,56176470588235;4;5,68627450980392;7,03636363636364;9,99107142857143;"TURMER"
1991;"Terrestre";0,945813953488372;1,91176470588235;3,909375;5,07352941176471;8,96858108108108;"TURMER"
1992;"Terrestre";1,2025;2,953125;4,38679245283019;5,89613970588235;10,3482142857143;"TURMER"
1993;"Terrestre";2,49509803921569;3,16666666666667;5;8,75375375375375;21;"TURMER"
1994;"Terrestre";2,65142857142857;3;5,29411764705882;7,5;9,2948717948718;"TURMER"
1995;"Terrestre";0,693137254901961;1,67487684729064;5,68181818181818;7,80381944444444;37,29375;"TURMER"
1996;"Terrestre";1,67473474801061;3,10714285714286;5,86607142857143;7,83333333333333;19,8198529411765;"TURMER"
1997;"Terrestre";3,57904411764706;4,42684331797235;4,82758620689655;5,575;7,2890625;"TURMER"
1998;"Terrestre";1,28888888888889;2,28571428571429;4,09090909090909;6;22,3333333333333;"TURMER"
1999;"Terrestre";1,16932624113475;2,98809523809524;4,95535714285714;7,56944444444444;15,7986111111111;"TURMER"
2000;"Terrestre";1,83125;2,47628083491461;3,5392798690671;7,5;13,78125;"TURMER"
2001;"Terrestre";2,62142857142857;4,04166666666667;6,08173076923077;10,625;21,1875;"TURMER"
2002;"Terrestre";1,4175;2,87878787878788;5,41666666666667;9,36538461538461;18,2941176470588;"TURMER"
2003;"Terrestre";1,625;3,97222222222222;5,45955882352941;8,73626373626374;14,1666666666667;"TURMER"
2004;"Terrestre";1,59502262443439;3,20714285714286;6,25;10;16,4583333333333;"TURMER"
2005;"Terrestre";1,79807692307692;3,83333333333333;6,42857142857143;8,99038461538461;19,2647058823529;"TURMER"
2006;"Terrestre";1,19078947368421;3,03125;5;8,03137651821862;20,3625;"TURMER"
2007;"Terrestre";1,53173076923077;3,5;5;8,44444444444444;15,7291666666667;"TURMER"
2008;"Terrestre";1,71666666666667;4,33035714285714;6;9,08333333333333;16,1538461538462;"TURMER"
2009;"Terrestre";1,809375;3,78472222222222;5,70460704607046;7,875;17,71875;"TURMER"
2010;"Terrestre";2,23392857142857;4,02777777777778;6;9,30952380952381;16,1714285714286;"TURMER"
2011;"Terrestre";1,47916666666667;3,33333333333333;6;8,67857142857143;16,0192307692308;"TURMER"
2012;"Terrestre";1,66008771929825;3,01923076923077;5,13513513513514;8,63815789473684;13,9035714285714;"TURMER"
2013;"Terrestre";1,49475524475525;3,10714285714286;5;7,65625;13,75;"TURMER"
2014;"Terrestre";1,11197270471464;3;5;6,07894736842105;12,3973880597015;"TURMER"
2015;"Terrestre";1,64254385964912;4,04166666666667;6;8,38333333333333;22,1357142857143;"TURMER"
2016;"Terrestre";1,03035714285714;2,625;5;6,5;9,70238095238095;"TURMER"
1989;"Terrestre";1,22;1,4;1,6;1,8;1,98;"TURPHI"
1990;"Terrestre";0,850378787878788;1,23235294117647;1,60714285714286;3,11580882352941;4,200625;"TURPHI"
1991;"Terrestre";0,590882352941177;0,685782241014799;0,780405405405405;1,67509191176471;3,52828125;"TURPHI"
1992;"Terrestre";0,306407232704403;0,615530303030303;0,84375;1,05;2,5303125;"TURPHI"
1993;"Terrestre";0,695495495495496;0,857142857142857;1,47058823529412;3,28125;5,8;"TURPHI"
1994;"Terrestre";0,657845744680851;0,764423076923077;1,65821501014199;2,425;3,015625;"TURPHI"
1995;"Terrestre";0,421022727272727;0,858150470219436;1,25;2,89522058823529;3,703125;"TURPHI"
1996;"Terrestre";0,701724137931034;0,857142857142857;1,15384615384615;1,76470588235294;5;"TURPHI"
1997;"Terrestre";0,444642857142857;1,07142857142857;1,8;1,93548387096774;4,69354838709677;"TURPHI"
1998;"Terrestre";0,790384615384615;1,15384615384615;2,22222222222222;4;4,3375;"TURPHI"
1999;"Terrestre";0,654711246200608;0,802431610942249;1,17857142857143;2,21875;4,159375;"TURPHI"
2000;"Terrestre";0,776785714285714;1,0556464811784;1,25;3,02083333333333;13,125;"TURPHI"
2001;"Terrestre";0,502232142857143;1,55;2,33805668016194;2,76923076923077;5,91346153846154;"TURPHI"
2002;"Terrestre";0,857142857142857;1,38947368421053;2;4,41970310391363;7,55294117647059;"TURPHI"
2003;"Terrestre";0,778629536921152;1,95;3,18609022556391;4,38095238095238;7,5;"TURPHI"
2004;"Terrestre";1,00472813238771;1,84742647058824;2,58333333333333;4,32692307692308;6,91875;"TURPHI"
2005;"Terrestre";0,835119047619048;1,74773755656109;2,8;4,28571428571429;11,2610294117647;"TURPHI"
2006;"Terrestre";1,13214285714286;2,14285714285714;2,60869565217391;4;7,5;"TURPHI"
2007;"Terrestre";1,10606060606061;1,98913043478261;2,5;5;10;"TURPHI"
2008;"Terrestre";1,11785714285714;2,45192307692308;3,54166666666667;5;9,3125;"TURPHI"
2009;"Terrestre";1,2;2,14285714285714;3,33333333333333;5;8;"TURPHI"
2010;"Terrestre";1,51034482758621;2,14285714285714;3;6;9;"TURPHI"
2011;"Terrestre";1,5375;2,5;3,0625;4,28571428571429;6;"TURPHI"
2012;"Terrestre";1,57894736842105;2,5;3;4,28571428571429;8;"TURPHI"
2013;"Terrestre";1,16041905385497;2,14285714285714;3;5;9,075;"TURPHI"
2014;"Terrestre";1,5;2;2,84328358208955;3,8125;8,13068181818182;"TURPHI"
2015;"Terrestre";1,5;2,10526315789474;3,52941176470588;5;9;"TURPHI"
2016;"Terrestre";2,24107142857143;2,5;3;3,77205882352941;6,5859375;"TURPHI"
1997;"STOC-rozo";6;6;6;6;6;"ACRRIS"
1998;"STOC-rozo";3;3;3;3;3;"ACRRIS"
1999;"STOC-rozo";3,075;3,75;4,5;6;7,35;"ACRRIS"
2000;"STOC-rozo";4,5375;4,875;5,25;5,625;5,9625;"ACRRIS"
2001;"STOC-rozo";3;3;3;3;3;"ACRRIS"
2002;"STOC-rozo";3;3;3;3;3;"ACRRIS"
2003;"STOC-rozo";3;3;3;3;3,9;"ACRRIS"
2004;"STOC-rozo";3,15;4,5;6;7,5;8,85;"ACRRIS"
2005;"STOC-rozo";3,025;3,25;3,5;3,75;3,975;"ACRRIS"
2006;"STOC-rozo";3;3;3,5;4;4;"ACRRIS"
2007;"STOC-rozo";3,1875;4,875;6;6;12,5625;"ACRRIS"
2008;"STOC-rozo";4,725;6,75;8,25;10,875;15,9375;"ACRRIS"
2009;"STOC-rozo";3;3;3;3,75;5,775;"ACRRIS"
2010;"STOC-rozo";3;3;3;3;5,7;"ACRRIS"
2011;"STOC-rozo";3;3;6;7,5;8,85;"ACRRIS"
2012;"STOC-rozo";3;3;3,5;4,5;5,85;"ACRRIS"
2013;"STOC-rozo";3;3;3;6;9,6;"ACRRIS"
2015;"STOC-rozo";3,15;4,5;6;6;6;"ACRRIS"
2016;"STOC-rozo";3;3;3;3;3;"ACRRIS"
1997;"STOC-rozo";4,35;7,5;11;14,5;17,65;"ACRSCH"
1998;"STOC-rozo";8,325;15,75;24;26,5;28,75;"ACRSCH"
1999;"STOC-rozo";7,925;11,75;16;17,5;18,85;"ACRSCH"
2000;"STOC-rozo";31,075;31,75;32,5;33,25;33,925;"ACRSCH"
2001;"STOC-rozo";3;3;3;3,75;4,425;"ACRSCH"
2002;"STOC-rozo";3,225;6,375;9,5;18,75;33,65;"ACRSCH"
2003;"STOC-rozo";3;3,25;4,25;6,75;11,4375;"ACRSCH"
2004;"STOC-rozo";3,35;5,75;8,25;11,25;18,3;"ACRSCH"
2005;"STOC-rozo";3;3;3;3;3;"ACRSCH"
2006;"STOC-rozo";3;3;6;14,25;16,875;"ACRSCH"
2007;"STOC-rozo";3;3;5,25;13,125;19,1;"ACRSCH"
2008;"STOC-rozo";7,35;9,75;13,5;18,75;24,3;"ACRSCH"
2009;"STOC-rozo";3,3;4,5;10,5;17;28,2;"ACRSCH"
2010;"STOC-rozo";3,55;13,5;18;24;27,5375;"ACRSCH"
2011;"STOC-rozo";6,3;13,5;20;25,5;34,5;"ACRSCH"
2012;"STOC-rozo";4,0875;6,75;9,5;14;20,3;"ACRSCH"
2013;"STOC-rozo";3;3;15;16,5;26,4;"ACRSCH"
2014;"STOC-rozo";6,1125;7,125;8,75;13,25;22,025;"ACRSCH"
2015;"STOC-rozo";9,54166666666667;13,75;16;18,5;28,625;"ACRSCH"
1997;"STOC-rozo";36,525;41,25;46,5;51,75;56,475;"ACRSCI"
1998;"STOC-rozo";27,65;33,5;40;43,5;46,65;"ACRSCI"
1999;"STOC-rozo";34,1;35;36;38;39,8;"ACRSCI"
2000;"STOC-rozo";30,15;31,5;33;39;44,4;"ACRSCI"
2001;"STOC-rozo";13,45;21;33;39;56,6;"ACRSCI"
2002;"STOC-rozo";13,05;22,75;33;38,5;46,2;"ACRSCI"
2003;"STOC-rozo";13,75;22;30;40;54,25;"ACRSCI"
2004;"STOC-rozo";11,125;22,125;25;42,25;54,775;"ACRSCI"
2005;"STOC-rozo";4,2;12;19;45;66,75;"ACRSCI"
2006;"STOC-rozo";9,675;14,25;26;37;48,075;"ACRSCI"
2007;"STOC-rozo";5,4;17;32;40;64;"ACRSCI"
2008;"STOC-rozo";14,1;21;32;39;62,9;"ACRSCI"
2009;"STOC-rozo";14,2;22,75;24;32,5;58,95;"ACRSCI"
2010;"STOC-rozo";12,6;31;35;41;61,1;"ACRSCI"
2011;"STOC-rozo";18,25;28;31;45;56;"ACRSCI"
2012;"STOC-rozo";6,25;24,5;30;32,75;52,325;"ACRSCI"
2013;"STOC-rozo";7,0695652173913;19;31;46;62,7;"ACRSCI"
2014;"STOC-rozo";23,525;28,25;34;47,5;73,15;"ACRSCI"
2015;"STOC-rozo";15,35;23,1666666666667;28;33;37,85;"ACRSCI"
2016;"STOC-rozo";37;37;37;37;37;"ACRSCI"
1999;"STOC-rozo";3;3;3;3;3;"CETCET"
2000;"STOC-rozo";3;3;3;3;3;"CETCET"
2001;"STOC-rozo";3;3;3;4,5;5,85;"CETCET"
2002;"STOC-rozo";3;3;6;8;8,9;"CETCET"
2003;"STOC-rozo";2,05;2,5;3;3,5;3,95;"CETCET"
2004;"STOC-rozo";5,05;5,5;6;6;6;"CETCET"
2005;"STOC-rozo";3;3;3;3;3;"CETCET"
2006;"STOC-rozo";6;6;6;6;6;"CETCET"
2007;"STOC-rozo";3;3,25;4,25;5,625;6,875;"CETCET"
2008;"STOC-rozo";3;3;4,5;6;6;"CETCET"
2009;"STOC-rozo";3;3;4,5;6;6;"CETCET"
2010;"STOC-rozo";1,65;3;3;3;3,9;"CETCET"
2011;"STOC-rozo";3,075;3,75;4,5;4,75;4,975;"CETCET"
2012;"STOC-rozo";3,0375;3,375;3,75;4,125;4,4625;"CETCET"
2013;"STOC-rozo";3;3;3;3,67391304347826;4,2804347826087;"CETCET"
2014;"STOC-rozo";3;3;3;3;3;"CETCET"
2015;"STOC-rozo";1,8;3;3;3;4,35;"CETCET"
1997;"STOC-rozo";9,075;9,75;10,5;11,25;11,925;"EMBSCH"
1998;"STOC-rozo";4,625;5,75;7;10;12,7;"EMBSCH"
1999;"STOC-rozo";8,05;8,5;9;9,75;10,425;"EMBSCH"
2000;"STOC-rozo";4,725;6,75;9;10;10,9;"EMBSCH"
2001;"STOC-rozo";2,1;3;3;6;6;"EMBSCH"
2002;"STOC-rozo";4,1125;6;7,5;10;13,1;"EMBSCH"
2003;"STOC-rozo";3;5;5,5;7,375;7,5;"EMBSCH"
2004;"STOC-rozo";3;3;7;9,75;18,975;"EMBSCH"
2005;"STOC-rozo";3,4;7;8;9;10,35;"EMBSCH"
2006;"STOC-rozo";4,7625;6;7,5;9;9;"EMBSCH"
2007;"STOC-rozo";4,4;6;9;9;22,4;"EMBSCH"
2008;"STOC-rozo";3;3;4,5;7,5;10,7;"EMBSCH"
2009;"STOC-rozo";3;3,75;6;8,25;12,375;"EMBSCH"
2010;"STOC-rozo";3,275;4,5;9;10,5;17,175;"EMBSCH"
2011;"STOC-rozo";4;4,5;6;10;17;"EMBSCH"
2012;"STOC-rozo";1,8375;3,5;6;7,5;13,8875;"EMBSCH"
2013;"STOC-rozo";3;4,875;6;6;12,675;"EMBSCH"
2014;"STOC-rozo";3,3375;6,375;7,75;8,625;10,3125;"EMBSCH"
2015;"STOC-rozo";3;3;4,5;6;7,35;"EMBSCH"
2016;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"EMBSCH"
1998;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2000;"STOC-rozo";2,1;3;4;5;5,9;"LOCLUS"
2001;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2002;"STOC-rozo";2,075;2,75;3;3,5;4,85;"LOCLUS"
2003;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2004;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2007;"STOC-rozo";2,075;2,75;3;3,75;5,775;"LOCLUS"
2008;"STOC-rozo";2,075;2,75;4,5;6;6;"LOCLUS"
2009;"STOC-rozo";6;6;6;7,5;8,85;"LOCLUS"
2010;"STOC-rozo";5;5;5;5,5;5,95;"LOCLUS"
2011;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"LOCLUS"
2012;"STOC-rozo";2,075;2,75;3;3,75;5,775;"LOCLUS"
2013;"STOC-rozo";1,65;3;3;3;4,35;"LOCLUS"
2014;"STOC-rozo";3,025;3,25;3,5;3,75;3,975;"LOCLUS"
2015;"STOC-rozo";3;3;3;5;11,3;"LOCLUS"
2016;"STOC-rozo";3;3;3;3;3;"LOCLUS"
1997;"STOC-rozo";1,5;1,5;1,5;1,5;1,5;"LOCNAE"
1998;"STOC-rozo";3;3;3;6;8,7;"LOCNAE"
1999;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"LOCNAE"
2000;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2002;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"LOCNAE"
2003;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2004;"STOC-rozo";1,6875;3;3;5,25;8,625;"LOCNAE"
2005;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"LOCNAE"
2006;"STOC-rozo";3;3;3;4,875;9,9375;"LOCNAE"
2007;"STOC-rozo";4,5375;4,875;5,25;5,625;5,9625;"LOCNAE"
2008;"STOC-rozo";3;3;3;5;6,8;"LOCNAE"
2009;"STOC-rozo";3,075;3,75;4,5;6,75;8,775;"LOCNAE"
2010;"STOC-rozo";3;3;4,5;6;6;"LOCNAE"
2011;"STOC-rozo";3;3;3,75;6,375;11,4375;"LOCNAE"
2012;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2014;"STOC-rozo";3;3;3;3;3;"LOCNAE"
1997;"STOC-rozo";3,15;4,5;6;7,5;8,85;"LUSSVE"
1998;"STOC-rozo";6,15;7,5;9;12;14,7;"LUSSVE"
1999;"STOC-rozo";3,15;4,5;6;8,5;10,75;"LUSSVE"
2000;"STOC-rozo";3,025;3,25;3,5;3,75;3,975;"LUSSVE"
2001;"STOC-rozo";6,025;6,25;6,5;6,75;6,975;"LUSSVE"
2002;"STOC-rozo";2,35;4,375;5,5;11,25;14,475;"LUSSVE"
2003;"STOC-rozo";3,2;5;6;9;17,1;"LUSSVE"
2004;"STOC-rozo";4,5;4,5;5;8;8,9;"LUSSVE"
2006;"STOC-rozo";3,05;3,5;4;4,25;4,475;"LUSSVE"
